Metric,Value,Category
AdjDE,100.021,Defensive
AdjDE,110.862,Defensive
AdjDE,102.679,Defensive
AdjDE,104.955,Defensive
AdjDE,101.442,Defensive
AdjDE,110.947,Defensive
AdjDE,110.661,Defensive
AdjDE,103.067,Defensive
AdjDE,107.253,Defensive
AdjDE,103.708,Defensive
AdjDE,101.778,Defensive
AdjDE,106.59,Defensive
AdjDE,103.263,Defensive
AdjDE,105.601,Defensive
AdjDE,100.469,Defensive
AdjDE,113.433,Defensive
AdjDE,106.696,Defensive
AdjDE,110.27,Defensive
AdjDE,104.753,Defensive
AdjDE,106.001,Defensive
AdjDE,107.47,Defensive
AdjDE,105.838,Defensive
AdjDE,106.052,Defensive
AdjDE,106.148,Defensive
AdjDE,111.634,Defensive
AdjDE,109.806,Defensive
AdjDE,103.493,Defensive
AdjDE,99.5393,Defensive
AdjDE,110.29,Defensive
AdjDE,104.543,Defensive
AdjDE,106.817,Defensive
AdjDE,106.505,Defensive
AdjDE,103.642,Defensive
AdjDE,103.983,Defensive
AdjDE,102.438,Defensive
AdjDE,106.237,Defensive
AdjDE,110.407,Defensive
AdjDE,105.215,Defensive
AdjDE,111.15,Defensive
AdjDE,103.417,Defensive
AdjDE,102.587,Defensive
AdjDE,105.645,Defensive
AdjDE,103.113,Defensive
AdjDE,110.556,Defensive
AdjDE,105.893,Defensive
AdjDE,103.374,Defensive
AdjDE,104.703,Defensive
AdjDE,101.343,Defensive
AdjDE,108.822,Defensive
AdjDE,105.975,Defensive
AdjDE,99.0255,Defensive
AdjDE,110.838,Defensive
AdjDE,101.829,Defensive
AdjDE,99.8919,Defensive
AdjDE,110.523,Defensive
AdjDE,108.486,Defensive
AdjDE,106.861,Defensive
AdjDE,114.935,Defensive
AdjDE,106.011,Defensive
AdjDE,109.356,Defensive
AdjDE,106.996,Defensive
AdjDE,103.736,Defensive
AdjDE,100.667,Defensive
AdjDE,98.2853,Defensive
AdjDE,107.793,Defensive
AdjDE,109.507,Defensive
AdjDE,99.8031,Defensive
AdjDE,104.672,Defensive
AdjDE,115.075,Defensive
AdjDE,104.788,Defensive
AdjDE,103.061,Defensive
AdjDE,97.803,Defensive
AdjDE,108.963,Defensive
AdjDE,107.472,Defensive
AdjDE,103.832,Defensive
AdjDE,104.103,Defensive
AdjDE,103.624,Defensive
AdjDE,110.345,Defensive
AdjDE,100.794,Defensive
AdjDE,105.421,Defensive
AdjDE,106.448,Defensive
AdjDE,105.934,Defensive
AdjDE,106.379,Defensive
AdjDE,105.397,Defensive
AdjDE,111.357,Defensive
AdjDE,113.945,Defensive
AdjDE,105.899,Defensive
AdjDE,105.789,Defensive
AdjDE,103.786,Defensive
AdjDE,104.568,Defensive
AdjDE,101.285,Defensive
AdjDE,99.5807,Defensive
AdjDE,112.251,Defensive
AdjDE,104.813,Defensive
AdjDE,106.803,Defensive
AdjDE,100.172,Defensive
AdjDE,101.443,Defensive
AdjDE,106.023,Defensive
AdjDE,102.956,Defensive
AdjDE,106.679,Defensive
AdjDE,102.513,Defensive
AdjDE,102.871,Defensive
AdjDE,102.959,Defensive
AdjDE,101.888,Defensive
AdjDE,110.695,Defensive
AdjDE,106.873,Defensive
AdjDE,108.223,Defensive
AdjDE,100.953,Defensive
AdjDE,104.019,Defensive
AdjDE,107.204,Defensive
AdjDE,111.167,Defensive
AdjDE,100.969,Defensive
AdjDE,111.388,Defensive
AdjDE,105.076,Defensive
AdjDE,102.549,Defensive
AdjDE,101.859,Defensive
AdjDE,101.559,Defensive
AdjDE,109.728,Defensive
AdjDE,105.475,Defensive
AdjDE,104.208,Defensive
AdjDE,103.549,Defensive
AdjDE,106.197,Defensive
AdjDE,105.105,Defensive
AdjDE,101.668,Defensive
AdjDE,99.3014,Defensive
AdjDE,103.368,Defensive
AdjDE,102.392,Defensive
AdjDE,105.966,Defensive
AdjDE,101.564,Defensive
AdjDE,104.911,Defensive
AdjDE,104.907,Defensive
AdjDE,107.207,Defensive
AdjDE,110.417,Defensive
AdjDE,105.938,Defensive
AdjDE,104.633,Defensive
AdjDE,91.8086,Defensive
AdjDE,105.328,Defensive
AdjDE,102.339,Defensive
AdjDE,102.022,Defensive
AdjDE,100.302,Defensive
AdjDE,100.279,Defensive
AdjDE,111.0,Defensive
AdjDE,103.984,Defensive
AdjDE,109.838,Defensive
AdjDE,107.806,Defensive
AdjDE,106.507,Defensive
AdjDE,108.792,Defensive
AdjDE,105.6,Defensive
AdjDE,110.011,Defensive
AdjDE,105.856,Defensive
AdjDE,109.216,Defensive
AdjDE,105.412,Defensive
AdjDE,108.241,Defensive
AdjDE,105.94,Defensive
AdjDE,105.66,Defensive
AdjDE,108.162,Defensive
AdjDE,105.91,Defensive
AdjDE,107.749,Defensive
AdjDE,107.366,Defensive
AdjDE,104.914,Defensive
AdjDE,109.602,Defensive
AdjDE,103.109,Defensive
AdjDE,111.135,Defensive
AdjDE,104.576,Defensive
AdjDE,102.118,Defensive
AdjDE,100.717,Defensive
AdjDE,108.682,Defensive
AdjDE,105.285,Defensive
AdjDE,103.024,Defensive
AdjDE,101.859,Defensive
AdjDE,111.265,Defensive
AdjDE,104.8,Defensive
AdjDE,106.247,Defensive
AdjDE,103.502,Defensive
AdjDE,111.388,Defensive
AdjDE,106.566,Defensive
AdjDE,104.824,Defensive
AdjDE,106.259,Defensive
AdjDE,105.623,Defensive
AdjDE,104.269,Defensive
AdjDE,107.76,Defensive
AdjDE,105.235,Defensive
AdjDE,111.474,Defensive
AdjDE,105.763,Defensive
AdjDE,103.514,Defensive
AdjDE,107.829,Defensive
AdjDE,107.098,Defensive
AdjDE,105.617,Defensive
AdjDE,110.534,Defensive
AdjDE,111.108,Defensive
AdjDE,107.257,Defensive
AdjDE,103.15,Defensive
AdjDE,102.026,Defensive
AdjDE,106.627,Defensive
AdjDE,110.229,Defensive
AdjDE,108.02,Defensive
AdjDE,102.697,Defensive
AdjDE,107.961,Defensive
AdjDE,111.428,Defensive
AdjDE,107.935,Defensive
AdjDE,105.896,Defensive
AdjDE,106.865,Defensive
AdjDE,107.904,Defensive
AdjDE,102.91,Defensive
AdjDE,100.785,Defensive
AdjDE,105.129,Defensive
AdjDE,110.649,Defensive
AdjDE,105.341,Defensive
AdjDE,106.639,Defensive
AdjDE,106.272,Defensive
AdjDE,103.839,Defensive
AdjDE,110.631,Defensive
AdjDE,106.564,Defensive
AdjDE,98.2999,Defensive
AdjDE,106.065,Defensive
AdjDE,96.9212,Defensive
AdjDE,104.215,Defensive
AdjDE,104.946,Defensive
AdjDE,103.05,Defensive
AdjDE,100.952,Defensive
AdjDE,103.405,Defensive
AdjDE,104.918,Defensive
AdjDE,109.383,Defensive
AdjDE,103.924,Defensive
AdjDE,103.689,Defensive
AdjDE,104.356,Defensive
AdjDE,103.96,Defensive
AdjDE,105.37,Defensive
AdjDE,111.231,Defensive
AdjDE,105.472,Defensive
AdjDE,111.732,Defensive
AdjDE,112.248,Defensive
AdjDE,105.851,Defensive
AdjDE,108.632,Defensive
AdjDE,110.578,Defensive
AdjDE,100.187,Defensive
AdjDE,108.298,Defensive
AdjDE,109.41,Defensive
AdjDE,105.596,Defensive
AdjDE,102.136,Defensive
AdjDE,104.36,Defensive
AdjDE,108.885,Defensive
AdjDE,113.515,Defensive
AdjDE,103.949,Defensive
AdjDE,111.14,Defensive
AdjDE,107.523,Defensive
AdjDE,110.991,Defensive
AdjDE,106.057,Defensive
AdjDE,108.253,Defensive
AdjDE,108.352,Defensive
AdjDE,113.338,Defensive
AdjDE,105.35,Defensive
AdjDE,107.348,Defensive
AdjDE,105.487,Defensive
AdjDE,102.522,Defensive
AdjDE,108.269,Defensive
AdjDE,105.371,Defensive
AdjDE,99.7583,Defensive
AdjDE,102.623,Defensive
AdjDE,105.064,Defensive
AdjDE,102.796,Defensive
AdjDE,105.979,Defensive
AdjDE,103.8,Defensive
AdjDE,101.32,Defensive
AdjDE,107.519,Defensive
AdjDE,110.494,Defensive
AdjDE,103.53,Defensive
AdjDE,102.489,Defensive
AdjDE,105.126,Defensive
AdjDE,104.464,Defensive
AdjDE,101.104,Defensive
AdjDE,103.803,Defensive
AdjDE,101.817,Defensive
AdjDE,102.116,Defensive
AdjDE,103.612,Defensive
AdjDE,98.2673,Defensive
AdjDE,110.751,Defensive
AdjDE,104.07,Defensive
AdjDE,107.329,Defensive
AdjDE,106.555,Defensive
AdjDE,101.577,Defensive
AdjDE,99.5631,Defensive
AdjDE,109.925,Defensive
AdjDE,109.74,Defensive
AdjDE,108.382,Defensive
AdjDE,105.941,Defensive
AdjDE,107.871,Defensive
AdjDE,105.909,Defensive
AdjDE,100.871,Defensive
AdjDE,106.227,Defensive
AdjDE,109.889,Defensive
AdjDE,100.627,Defensive
AdjDE,103.593,Defensive
AdjDE,102.128,Defensive
AdjDE,114.59,Defensive
AdjDE,100.854,Defensive
AdjDE,107.969,Defensive
AdjDE,102.492,Defensive
AdjDE,110.686,Defensive
AdjDE,104.835,Defensive
AdjDE,106.413,Defensive
AdjDE,106.796,Defensive
AdjDE,102.945,Defensive
AdjDE,105.996,Defensive
AdjDE,110.786,Defensive
AdjDE,108.882,Defensive
AdjDE,114.408,Defensive
AdjDE,110.688,Defensive
AdjDE,100.488,Defensive
AdjDE,102.733,Defensive
AdjDE,103.663,Defensive
AdjDE,107.305,Defensive
AdjDE,109.601,Defensive
AdjDE,104.545,Defensive
AdjDE,106.63,Defensive
AdjDE,102.342,Defensive
AdjDE,104.829,Defensive
AdjDE,107.48,Defensive
AdjDE,108.971,Defensive
AdjDE,102.014,Defensive
AdjDE,102.594,Defensive
AdjDE,107.271,Defensive
AdjDE,103.202,Defensive
AdjDE,106.751,Defensive
AdjDE,102.722,Defensive
AdjDE,102.957,Defensive
AdjDE,109.283,Defensive
AdjDE,109.19,Defensive
AdjDE,110.031,Defensive
AdjDE,107.482,Defensive
AdjDE,109.045,Defensive
AdjDE,107.24,Defensive
AdjDE,98.6539,Defensive
AdjDE,103.992,Defensive
AdjDE,103.731,Defensive
AdjDE,106.112,Defensive
AdjDE,103.735,Defensive
AdjDE,102.759,Defensive
AdjDE,105.497,Defensive
AdjDE,105.234,Defensive
AdjDE,105.787,Defensive
AdjDE,106.253,Defensive
AdjDE,103.448,Defensive
AdjDE,112.891,Defensive
AdjDE,106.427,Defensive
AdjDE,106.418,Defensive
AdjDE,101.396,Defensive
AdjDE,105.379,Defensive
AdjDE,100.888,Defensive
AdjDE,105.839,Defensive
AdjDE,104.584,Defensive
AdjDE,103.559,Defensive
AdjDE,109.552,Defensive
AdjDE,109.765,Defensive
AdjDE,108.129,Defensive
AdjDE,100.821,Defensive
AdjDE,110.321,Defensive
AdjDE,107.772,Defensive
AdjDE,104.197,Defensive
AdjDE,103.216,Defensive
AdjDE,106.15,Defensive
AdjDE,108.516,Defensive
AdjDE,102.225,Defensive
AdjDE,103.897,Defensive
AdjDE,111.045,Defensive
AdjDE,106.93,Defensive
AdjDE,102.223,Defensive
AdjDE,107.421,Defensive
AdjDE,108.673,Defensive
AdjDE,106.403,Defensive
AdjDE,104.026,Defensive
AdjDE,106.67,Defensive
AdjDE,105.467,Defensive
AdjDE,105.935,Defensive
AdjDE,104.206,Defensive
AdjDE,101.391,Defensive
AdjDE,106.925,Defensive
AdjDE,108.648,Defensive
AdjDE,105.624,Defensive
AdjDE,103.621,Defensive
AdjDE,106.512,Defensive
AdjDE,103.783,Defensive
AdjDE,103.534,Defensive
AdjDE,111.585,Defensive
AdjDE,108.703,Defensive
AdjDE,114.334,Defensive
AdjDE,109.527,Defensive
AdjDE,103.488,Defensive
AdjDE,105.605,Defensive
AdjDE,105.808,Defensive
AdjDE,106.716,Defensive
AdjDE,102.945,Defensive
AdjDE,106.143,Defensive
AdjDE,107.686,Defensive
AdjDE,111.88,Defensive
AdjDE,111.417,Defensive
AdjDE,106.093,Defensive
AdjDE,106.469,Defensive
AdjDE,102.267,Defensive
AdjDE,110.562,Defensive
AdjDE,108.523,Defensive
AdjDE,100.998,Defensive
AdjDE,112.554,Defensive
AdjDE,108.989,Defensive
AdjDE,99.4696,Defensive
AdjDE,101.579,Defensive
AdjDE,100.453,Defensive
AdjDE,112.952,Defensive
AdjDE,103.526,Defensive
AdjDE,104.6,Defensive
AdjDE,105.06,Defensive
AdjDE,99.8641,Defensive
AdjDE,102.442,Defensive
AdjDE,103.204,Defensive
AdjDE,103.209,Defensive
AdjDE,107.162,Defensive
AdjDE,108.191,Defensive
AdjDE,107.941,Defensive
AdjDE,107.659,Defensive
AdjDE,104.363,Defensive
AdjDE,107.225,Defensive
AdjDE,103.634,Defensive
AdjDE,103.078,Defensive
AdjDE,107.563,Defensive
AdjDE,108.148,Defensive
AdjDE,99.066,Defensive
AdjDE,105.598,Defensive
AdjDE,103.561,Defensive
AdjDE,107.062,Defensive
AdjDE,101.112,Defensive
AdjDE,111.127,Defensive
AdjDE,105.814,Defensive
AdjDE,104.695,Defensive
AdjDE,103.031,Defensive
AdjDE,107.3,Defensive
AdjDE,101.339,Defensive
AdjDE,105.806,Defensive
AdjDE,109.437,Defensive
AdjDE,102.158,Defensive
AdjDE,108.192,Defensive
AdjDE,110.799,Defensive
AdjDE,107.499,Defensive
AdjDE,104.681,Defensive
AdjDE,108.28,Defensive
AdjDE,110.467,Defensive
AdjDE,106.439,Defensive
AdjDE,111.264,Defensive
AdjDE,103.763,Defensive
AdjDE,109.434,Defensive
AdjDE,95.8533,Defensive
AdjDE,104.116,Defensive
AdjDE,105.25,Defensive
AdjDE,102.16,Defensive
AdjDE,103.341,Defensive
AdjDE,106.174,Defensive
AdjDE,110.013,Defensive
AdjDE,98.0304,Defensive
AdjDE,105.174,Defensive
AdjDE,105.662,Defensive
AdjDE,104.346,Defensive
AdjDE,112.056,Defensive
AdjDE,107.741,Defensive
AdjDE,103.624,Defensive
AdjDE,104.536,Defensive
AdjDE,101.115,Defensive
AdjDE,111.224,Defensive
AdjDE,103.999,Defensive
AdjDE,102.371,Defensive
AdjDE,107.896,Defensive
AdjDE,108.441,Defensive
AdjDE,108.811,Defensive
AdjDE,108.606,Defensive
AdjDE,107.758,Defensive
AdjDE,107.815,Defensive
AdjDE,99.602,Defensive
AdjDE,114.625,Defensive
AdjDE,98.766,Defensive
AdjDE,110.145,Defensive
AdjDE,114.611,Defensive
AdjDE,103.133,Defensive
AdjDE,103.515,Defensive
AdjDE,107.222,Defensive
AdjDE,102.999,Defensive
AdjDE,105.222,Defensive
AdjDE,101.53,Defensive
AdjDE,104.227,Defensive
AdjDE,103.502,Defensive
AdjDE,108.519,Defensive
AdjDE,104.976,Defensive
AdjDE,106.917,Defensive
AdjDE,108.404,Defensive
AdjDE,110.206,Defensive
AdjDE,105.496,Defensive
AdjDE,106.212,Defensive
AdjDE,110.997,Defensive
AdjDE,103.424,Defensive
AdjDE,113.827,Defensive
AdjDE,109.26,Defensive
AdjDE,104.622,Defensive
AdjDE,109.016,Defensive
AdjDE,101.843,Defensive
AdjDE,104.877,Defensive
AdjDE,107.877,Defensive
AdjDE,101.29,Defensive
AdjDE,105.698,Defensive
AdjDE,107.845,Defensive
AdjDE,110.815,Defensive
AdjDE,100.524,Defensive
AdjDE,110.965,Defensive
AdjDE,107.563,Defensive
AdjDE,99.2444,Defensive
AdjDE,110.236,Defensive
AdjDE,109.05,Defensive
AdjDE,112.375,Defensive
AdjDE,104.008,Defensive
AdjDE,106.427,Defensive
AdjDE,108.678,Defensive
AdjDE,101.414,Defensive
AdjDE,106.978,Defensive
AdjDE,107.086,Defensive
AdjDE,110.034,Defensive
AdjDE,103.173,Defensive
AdjDE,108.593,Defensive
AdjDE,104.724,Defensive
AdjDE,104.96,Defensive
AdjDE,106.337,Defensive
AdjDE,106.69,Defensive
AdjDE,100.522,Defensive
AdjDE,103.546,Defensive
AdjDE,109.294,Defensive
AdjDE,103.605,Defensive
AdjDE,105.347,Defensive
AdjDE,109.114,Defensive
AdjDE,112.56,Defensive
AdjDE,107.517,Defensive
AdjDE,109.552,Defensive
AdjDE,103.028,Defensive
AdjDE,102.144,Defensive
AdjDE,104.522,Defensive
AdjDE,105.531,Defensive
AdjDE,117.63,Defensive
AdjDE,110.639,Defensive
AdjDE,107.791,Defensive
AdjDE,106.867,Defensive
AdjDE,108.382,Defensive
AdjDE,107.704,Defensive
AdjDE,102.931,Defensive
AdjDE,100.661,Defensive
AdjDE,106.156,Defensive
AdjDE,111.448,Defensive
AdjDE,107.73,Defensive
AdjDE,111.654,Defensive
AdjDE,105.706,Defensive
AdjDE,113.683,Defensive
AdjDE,105.895,Defensive
AdjDE,111.43,Defensive
AdjDE,105.864,Defensive
AdjDE,109.676,Defensive
AdjDE,100.053,Defensive
AdjDE,101.583,Defensive
AdjDE,101.135,Defensive
AdjDE,99.5581,Defensive
AdjDE,110.553,Defensive
AdjDE,99.2244,Defensive
AdjDE,106.547,Defensive
AdjDE,104.855,Defensive
AdjDE,104.44,Defensive
AdjDE,112.947,Defensive
AdjDE,104.355,Defensive
AdjDE,104.861,Defensive
AdjDE,103.949,Defensive
AdjDE,106.742,Defensive
AdjDE,109.519,Defensive
AdjDE,107.313,Defensive
AdjDE,108.902,Defensive
AdjDE,108.248,Defensive
AdjDE,105.995,Defensive
AdjDE,102.498,Defensive
AdjDE,105.414,Defensive
AdjDE,107.319,Defensive
AdjDE,108.173,Defensive
AdjDE,107.51,Defensive
AdjDE,105.817,Defensive
AdjDE,110.199,Defensive
AdjDE,98.9332,Defensive
AdjDE,102.572,Defensive
AdjDE,98.467,Defensive
AdjDE,109.15,Defensive
AdjDE,106.299,Defensive
AdjDE,105.007,Defensive
AdjDE,103.686,Defensive
AdjDE,106.666,Defensive
AdjDE,104.222,Defensive
AdjDE,109.518,Defensive
AdjDE,101.96,Defensive
AdjDE,107.521,Defensive
AdjDE,110.006,Defensive
AdjDE,108.661,Defensive
AdjDE,104.121,Defensive
AdjDE,107.732,Defensive
AdjDE,109.971,Defensive
AdjDE,103.065,Defensive
AdjDE,114.087,Defensive
AdjDE,113.661,Defensive
AdjDE,107.106,Defensive
AdjDE,108.293,Defensive
AdjDE,102.196,Defensive
AdjDE,102.098,Defensive
AdjDE,103.972,Defensive
AdjDE,110.429,Defensive
AdjDE,111.895,Defensive
AdjDE,100.93,Defensive
AdjDE,106.907,Defensive
AdjDE,109.934,Defensive
AdjDE,95.8122,Defensive
AdjDE,109.805,Defensive
AdjDE,106.613,Defensive
AdjDE,110.799,Defensive
AdjDE,105.792,Defensive
AdjDE,105.554,Defensive
AdjDE,107.258,Defensive
AdjDE,112.064,Defensive
AdjDE,99.7504,Defensive
AdjDE,109.268,Defensive
AdjDE,110.629,Defensive
AdjDE,108.61,Defensive
AdjDE,101.686,Defensive
AdjDE,103.549,Defensive
AdjDE,105.712,Defensive
AdjDE,107.464,Defensive
AdjDE,104.676,Defensive
AdjDE,105.508,Defensive
AdjDE,105.531,Defensive
AdjDE,109.889,Defensive
AdjDE,105.503,Defensive
AdjDE,106.656,Defensive
AdjDE,110.021,Defensive
AdjDE,105.418,Defensive
AdjDE,104.543,Defensive
AdjDE,103.93,Defensive
AdjDE,102.707,Defensive
AdjDE,110.932,Defensive
AdjDE,100.264,Defensive
AdjDE,99.4843,Defensive
AdjDE,104.708,Defensive
AdjDE,105.229,Defensive
AdjDE,99.4119,Defensive
AdjDE,104.867,Defensive
AdjDE,100.842,Defensive
AdjDE,102.421,Defensive
AdjDE,110.108,Defensive
AdjDE,107.93,Defensive
AdjDE,109.017,Defensive
AdjDE,106.944,Defensive
AdjDE,110.858,Defensive
AdjDE,106.138,Defensive
AdjDE,104.858,Defensive
AdjDE,103.107,Defensive
AdjDE,100.053,Defensive
AdjDE,107.711,Defensive
AdjDE,100.515,Defensive
AdjDE,104.29,Defensive
AdjDE,110.246,Defensive
AdjDE,108.295,Defensive
AdjDE,106.896,Defensive
AdjDE,104.92,Defensive
AdjDE,108.502,Defensive
AdjDE,108.55,Defensive
AdjDE,105.851,Defensive
AdjDE,103.131,Defensive
AdjDE,104.295,Defensive
AdjDE,104.331,Defensive
AdjDE,108.841,Defensive
AdjDE,103.489,Defensive
AdjDE,104.536,Defensive
AdjDE,107.97,Defensive
AdjDE,112.285,Defensive
AdjDE,117.953,Defensive
AdjDE,111.254,Defensive
AdjDE,107.787,Defensive
AdjDE,107.518,Defensive
AdjDE,96.3348,Defensive
AdjDE,107.418,Defensive
AdjDE,102.207,Defensive
AdjDE,109.901,Defensive
AdjDE,111.188,Defensive
AdjDE,107.927,Defensive
AdjDE,108.733,Defensive
AdjDE,112.73,Defensive
AdjDE,106.172,Defensive
AdjDE,101.232,Defensive
AdjDE,103.386,Defensive
AdjDE,112.908,Defensive
AdjDE,106.174,Defensive
AdjDE,108.382,Defensive
AdjDE,107.74,Defensive
AdjDE,100.653,Defensive
AdjDE,113.092,Defensive
AdjDE,105.583,Defensive
AdjDE,107.489,Defensive
AdjDE,99.6946,Defensive
AdjDE,105.691,Defensive
AdjDE,106.538,Defensive
AdjDE,99.5372,Defensive
AdjDE,106.945,Defensive
AdjDE,104.254,Defensive
AdjDE,102.793,Defensive
AdjDE,104.315,Defensive
AdjDE,108.303,Defensive
AdjDE,108.925,Defensive
AdjDE,96.8064,Defensive
AdjDE,103.991,Defensive
AdjDE,105.173,Defensive
AdjDE,105.861,Defensive
AdjDE,104.944,Defensive
AdjDE,106.278,Defensive
AdjDE,105.423,Defensive
AdjDE,108.953,Defensive
AdjDE,100.864,Defensive
AdjDE,99.4012,Defensive
AdjDE,106.733,Defensive
AdjDE,102.961,Defensive
AdjDE,105.1,Defensive
AdjDE,97.1146,Defensive
AdjDE,103.626,Defensive
AdjDE,104.71,Defensive
AdjDE,106.655,Defensive
AdjDE,106.273,Defensive
AdjDE,102.561,Defensive
AdjDE,104.235,Defensive
AdjDE,111.116,Defensive
AdjDE,107.085,Defensive
AdjDE,111.782,Defensive
AdjDE,102.685,Defensive
AdjDE,108.494,Defensive
AdjDE,107.987,Defensive
AdjDE,107.539,Defensive
AdjDE,111.85,Defensive
AdjDE,105.707,Defensive
AdjDE,112.45,Defensive
AdjDE,109.496,Defensive
AdjDE,101.957,Defensive
AdjDE,103.02,Defensive
AdjDE,105.59,Defensive
AdjDE,106.351,Defensive
AdjDE,109.94,Defensive
AdjDE,103.878,Defensive
AdjDE,99.9454,Defensive
AdjDE,110.936,Defensive
AdjDE,103.909,Defensive
AdjDE,102.894,Defensive
AdjDE,107.096,Defensive
AdjDE,109.26,Defensive
AdjDE,114.105,Defensive
AdjDE,113.27,Defensive
AdjDE,108.563,Defensive
AdjDE,103.824,Defensive
AdjDE,106.303,Defensive
AdjDE,101.706,Defensive
AdjDE,105.855,Defensive
AdjDE,106.488,Defensive
AdjDE,107.476,Defensive
AdjDE,99.9915,Defensive
AdjDE,104.229,Defensive
AdjDE,108.671,Defensive
AdjDE,109.178,Defensive
AdjDE,111.181,Defensive
AdjDE,98.9508,Defensive
AdjDE,107.19,Defensive
AdjDE,110.359,Defensive
AdjDE,109.418,Defensive
AdjDE,107.196,Defensive
AdjDE,109.813,Defensive
AdjDE,111.996,Defensive
AdjDE,102.55,Defensive
AdjDE,117.638,Defensive
AdjDE,113.338,Defensive
AdjDE,107.368,Defensive
AdjDE,106.484,Defensive
AdjDE,105.461,Defensive
AdjDE,105.864,Defensive
AdjDE,106.067,Defensive
AdjDE,104.141,Defensive
AdjDE,105.98,Defensive
AdjDE,109.712,Defensive
AdjDE,103.842,Defensive
AdjDE,106.492,Defensive
AdjDE,104.689,Defensive
AdjDE,106.291,Defensive
AdjDE,106.713,Defensive
AdjDE,109.551,Defensive
AdjDE,108.526,Defensive
AdjDE,111.336,Defensive
AdjDE,105.54,Defensive
AdjDE,108.598,Defensive
AdjDE,104.504,Defensive
AdjDE,103.125,Defensive
AdjDE,105.089,Defensive
AdjDE,105.145,Defensive
AdjDE,112.615,Defensive
AdjDE,103.253,Defensive
AdjDE,104.843,Defensive
AdjDE,104.52,Defensive
AdjDE,106.145,Defensive
AdjDE,100.007,Defensive
AdjDE,106.994,Defensive
AdjDE,106.501,Defensive
AdjDE,108.056,Defensive
AdjDE,102.031,Defensive
AdjDE,107.599,Defensive
AdjDE,106.762,Defensive
AdjDE,112.546,Defensive
AdjDE,105.996,Defensive
AdjDE,109.146,Defensive
AdjDE,111.638,Defensive
AdjDE,102.459,Defensive
AdjDE,105.779,Defensive
AdjDE,109.62,Defensive
AdjDE,104.065,Defensive
AdjDE,103.597,Defensive
AdjDE,104.676,Defensive
AdjDE,108.689,Defensive
AdjDE,103.87,Defensive
AdjDE,107.164,Defensive
AdjDE,109.859,Defensive
AdjDE,106.101,Defensive
AdjDE,109.555,Defensive
AdjDE,108.586,Defensive
AdjDE,105.643,Defensive
AdjDE,108.328,Defensive
AdjDE,105.651,Defensive
AdjDE,107.813,Defensive
AdjDE,105.982,Defensive
AdjDE,102.254,Defensive
AdjDE,108.415,Defensive
AdjDE,106.346,Defensive
AdjDE,103.983,Defensive
AdjDE,107.314,Defensive
AdjDE,111.917,Defensive
AdjDE,113.408,Defensive
AdjDE,107.944,Defensive
AdjDE,103.802,Defensive
AdjDE,103.423,Defensive
AdjDE,102.853,Defensive
AdjDE,108.706,Defensive
AdjDE,112.005,Defensive
AdjDE,104.25,Defensive
AdjDE,105.826,Defensive
AdjDE,102.461,Defensive
AdjDE,111.69,Defensive
AdjDE,101.312,Defensive
AdjDE,106.459,Defensive
AdjDE,110.574,Defensive
AdjDE,108.034,Defensive
AdjDE,106.098,Defensive
AdjDE,107.632,Defensive
AdjDE,112.708,Defensive
AdjDE,103.53,Defensive
AdjDE,106.761,Defensive
AdjDE,112.273,Defensive
AdjDE,101.324,Defensive
AdjDE,103.167,Defensive
AdjDE,110.721,Defensive
AdjDE,111.602,Defensive
AdjDE,112.492,Defensive
AdjDE,104.515,Defensive
AdjDE,104.688,Defensive
AdjDE,109.211,Defensive
AdjDE,105.724,Defensive
AdjDE,104.769,Defensive
AdjDE,104.535,Defensive
AdjDE,104.552,Defensive
AdjDE,104.422,Defensive
AdjDE,114.419,Defensive
AdjDE,105.937,Defensive
AdjDE,100.354,Defensive
AdjDE,108.44,Defensive
AdjDE,108.612,Defensive
AdjDE,108.597,Defensive
AdjDE,110.099,Defensive
AdjDE,107.341,Defensive
AdjDE,112.116,Defensive
AdjDE,110.135,Defensive
AdjDE,106.312,Defensive
AdjDE,102.971,Defensive
AdjDE,106.41,Defensive
AdjDE,101.535,Defensive
AdjDE,109.366,Defensive
AdjDE,110.5,Defensive
AdjDE,106.195,Defensive
AdjDE,109.497,Defensive
AdjDE,109.522,Defensive
AdjDE,108.193,Defensive
AdjDE,107.5,Defensive
AdjDE,108.046,Defensive
AdjDE,107.352,Defensive
AdjDE,114.907,Defensive
AdjDE,99.5345,Defensive
AdjDE,105.025,Defensive
AdjDE,107.517,Defensive
AdjDE,115.686,Defensive
AdjDE,109.453,Defensive
AdjDE,106.667,Defensive
AdjDE,104.837,Defensive
AdjDE,105.469,Defensive
AdjDE,103.787,Defensive
AdjDE,106.77,Defensive
AdjDE,103.84,Defensive
AdjDE,106.17,Defensive
AdjDE,107.668,Defensive
AdjDE,107.735,Defensive
AdjDE,102.643,Defensive
AdjDE,108.396,Defensive
AdjDE,108.745,Defensive
AdjDE,101.73,Defensive
AdjDE,108.286,Defensive
AdjDE,106.582,Defensive
AdjDE,107.421,Defensive
AdjDE,104.763,Defensive
AdjDE,105.641,Defensive
AdjDE,110.565,Defensive
AdjDE,109.608,Defensive
AdjDE,110.806,Defensive
AdjDE,109.478,Defensive
AdjDE,107.812,Defensive
AdjDE,108.451,Defensive
AdjDE,109.354,Defensive
AdjDE,107.122,Defensive
AdjDE,102.498,Defensive
AdjDE,108.419,Defensive
